"title","year","venue","authors","type","url","abstract"
"Decrypting Nonlinearity: Koopman Interpretation and Analysis of Cryptosystems.","2023","CoRR","Robin Strässer, Sebastian Schlor, Frank Allgöwer","Informal and Other Publications","https://dblp.org/rec/journals/corr/abs-2311-12714","Public-key cryptosystems rely on computationally difficult problems for security, traditionally analyzed using number theory methods. In this paper, we introduce a novel perspective on cryptosystems by viewing the Diffie-Hellman key exchange and the Rivest-Shamir-Adleman cryptosystem as nonlinear dynamical systems. By applying Koopman theory, we transform these dynamical systems into higher-dimensional spaces and analytically derive equivalent purely linear systems. This formulation allows us to reconstruct the secret integers of the cryptosystems through straightforward manipulations, leveraging the tools available for linear systems analysis. Additionally, we establish an upper bound on the minimum lifting dimension required to achieve perfect accuracy. Our results on the required lifting dimension are in line with the intractability of brute-force attacks. To showcase the potential of our approach, we establish connections between our findings and existing results on algorithmic complexity. Furthermore, we extend this methodology to a data-driven context, where the Koopman representation is learned from data samples of the cryptosystems."
"Distributed Model Predictive Control for Periodic Cooperation of Multi-Agent Systems.","2023","CoRR","Matthias Köhler, Matthias Albrecht Müller, Frank Allgöwer","Informal and Other Publications","https://dblp.org/rec/journals/corr/abs-2304-03002",""
"Koopman-based feedback design with stability guarantees.","2023","CoRR","Robin Strässer, Manuel Schaller, Karl Worthmann, Julian Berberich, Frank Allgöwer","Informal and Other Publications","https://dblp.org/rec/journals/corr/abs-2312-01441","We present a method to design a state-feedback controller ensuring exponential stability for nonlinear systems using only measurement data. Our approach relies on Koopman-operator theory and uses robust control to explicitly account for approximation errors due to finitely many data samples. To simplify practical usage across various applications, we provide a tutorial-style exposition of the feedback design and its stability guarantees for single-input systems. Moreover, we extend this controller design to multi-input systems and more flexible nonlinear state-feedback controllers using gain-scheduling techniques to increase the guaranteed region of attraction. As the proposed controller design is framed as a semidefinite program, it allows for an efficient solution. Further, we enhance the geometry of the region of attraction through a heuristic algorithm that establishes a connection between the employed Koopman lifting and the dynamics of the system. Finally, we validate the proposed feedback design procedure by means of numerical examples."
"Lipschitz constant estimation for 1D convolutional neural networks.","2023","L4DC","Patricia Pauli, Dennis Gramlich, Frank Allgöwer","Conference and Workshop Papers","https://dblp.org/rec/conf/l4dc/PauliGA23",""
"Lipschitz-Bounded 1D Convolutional Neural Networks using the Cayley Transform and the Controllability Gramian.","2023","CDC","Patricia Pauli, Ruigang Wang, Ian R. Manchester, Frank Allgöwer","Conference and Workshop Papers","https://dblp.org/rec/conf/cdc/PauliWMA23","We establish a layer-wise parameterization for 1D convolutional neural networks (CNNs) with built-in end-to-end robustness guarantees. In doing so, we use the Lipschitz constant of the input-output mapping characterized by a CNN as a robustness measure. We base our parameterization on the Cayley transform that parameterizes orthogonal matrices and the controllability Gramian of the state space representation of the convolutional layers. The proposed parameterization by design fulfills linear matrix inequalities that are sufficient for Lipschitz continuity of the CNN, which further enables unconstrained training of Lipschitz-bounded 1D CNNs. Finally, we train Lipschitz-bounded 1D CNNs for the classification of heart arrythmia data and show their improved robustness."
"On 𝓁2-performance of weakly-hard real-time control systems.","2023","CoRR","Marc Seidel, Simon Lang, Frank Allgöwer","Informal and Other Publications","https://dblp.org/rec/journals/corr/abs-2305-07875",""
"Robust data-driven control for nonlinear systems using the Koopman operator.","2023","CoRR","Robin Strässer, Julian Berberich, Frank Allgöwer","Informal and Other Publications","https://dblp.org/rec/journals/corr/abs-2304-03519",""
"Self-triggered output feedback control for nonlinear networked control systems based on hybrid Lyapunov functions.","2023","CoRR","Michael Hertneck, Frank Allgöwer","Informal and Other Publications","https://dblp.org/rec/journals/corr/abs-2303-12949",""
"Sequential learning and control: Targeted exploration for robust performance.","2023","CoRR","Janani Venkatasubramanian, Johannes Köhler, Julian Berberich, Frank Allgöwer","Informal and Other Publications","https://dblp.org/rec/journals/corr/abs-2301-07995",""
"Stochastic Model Predictive Control Using Initial State and Variance Interpolation.","2023","CDC","Henning Schlüter, Frank Allgöwer","Conference and Workshop Papers","https://dblp.org/rec/conf/cdc/SchluterA23",""
"Towards non-stochastic targeted exploration.","2023","CoRR","Janani Venkatasubramanian, Johannes Köhler, Mark Cannon, Frank Allgöwer","Informal and Other Publications","https://dblp.org/rec/journals/corr/abs-2312-05947",""
